name,label,max_value 
IQS7ZBEX.jpg,50,0.970443
IQUWRBGX.jpg,2,0.961537
IQVG3YE6.jpg,1,0.984885
IR3YMX79.jpg,1,0.960307
IR5QZBFW.jpg,100,0.976669
IR79GQN1.jpg,0.1,0.973120
IR8067OL.jpg,50,0.980790
IR8DEFZB.jpg,50,0.988343
IRA4TL8V.jpg,2,0.984416
IREW6G3U.jpg,10,0.961623
IRKN72TD.jpg,0.1,0.973446
IRM2ST8G.jpg,50,0.976762
IRMQGZ91.jpg,50,0.971357
IRN14BG7.jpg,0.5,0.975080
IRWPKZ1Y.jpg,10,0.974674
IS2NTVPA.jpg,50,0.972976
ISB3LRD8.jpg,0.2,0.974937
ISDW092Z.jpg,0.5,0.984001
ISFOCNEQ.jpg,2,0.922860
ISN8C7GR.jpg,0.2,0.971523
ISUY4R9T.jpg,2,0.982207
ISX1UHON.jpg,0.1,0.985082
IT0D4G7X.jpg,0.5,0.974490
IT208VFG.jpg,0.5,0.945260
IT2PFOH0.jpg,0.2,0.936890
IT6DQXEL.jpg,100,0.981356
IT8ON3DA.jpg,5,0.974524
IT9HVG7E.jpg,5,0.975391
IT9NWE2L.jpg,2,0.971565
ITA84DXZ.jpg,100,0.974264
ITDQ9R41.jpg,5,0.978935
ITK9OAEW.jpg,1,0.981580
ITM7NG41.jpg,0.2,0.965832
ITODV65P.jpg,100,0.971501
ITOGZXLF.jpg,5,0.980708
ITOHDXUC.jpg,0.5,0.887075
ITP0971W.jpg,0.2,0.984321
ITVUSBNX.jpg,0.5,0.974607
ITZ5VYQ9.jpg,0.5,0.975484
ITZS27VK.jpg,100,0.961476
IU0PTDKH.jpg,1,0.944698
IU1ORS9Y.jpg,0.2,0.973681
IU2FZOD6.jpg,0.5,0.974239
IU53WPKR.jpg,2,0.951087
IU7Z4YPD.jpg,1,0.979592
IUA3QLHB.jpg,50,0.981739
IUAHDB47.jpg,2,0.948157
IUCOTVAN.jpg,100,0.974934
IUEBG67L.jpg,1,0.971815
IUGSL4DF.jpg,1,0.980846
IUMVKZ0P.jpg,0.2,0.979926
IUQBH5RF.jpg,0.1,0.955593
IUTPESL4.jpg,1,0.965798
IUYQOP1W.jpg,50,0.986199
IV1WSLMB.jpg,0.5,0.980859
IV7L1925.jpg,0.1,0.972851
IV9CN4X2.jpg,0.2,0.960398
IVCWHUDT.jpg,5,0.973484
IVDQRKTC.jpg,100,0.984105
IVE1AKX9.jpg,100,0.972531
IVG1UYC2.jpg,0.2,0.963210
IVGL8AUR.jpg,0.1,0.966049
IVGXN5YM.jpg,1,0.949995
IVMUGHO2.jpg,0.2,0.976029
IVNLRB1S.jpg,1,0.970857
IVOE43HW.jpg,0.2,0.984614
IVR4KFD8.jpg,0.5,0.974656
IVRDGPZ9.jpg,100,0.967655
IVXGNRCB.jpg,0.5,0.984048
IW2FL3GX.jpg,1,0.979499
IW2RKDPV.jpg,2,0.904435
IW39CYPG.jpg,50,0.970846
IW5432UG.jpg,5,0.969621
IW69DFBV.jpg,1,0.964041
IW7YXV39.jpg,50,0.990622
IWA46TUE.jpg,0.2,0.971670
IWD9A0Q1.jpg,1,0.972493
IWE745Z1.jpg,5,0.975600
IWF60US2.jpg,1,0.981751
IWG5APH9.jpg,1,0.977533
IWH96ZPA.jpg,5,0.969854
IWL8ECRG.jpg,5,0.974338
IWLM7T10.jpg,2,0.966345
IWLNZVMA.jpg,100,0.981963
IWMKAEGO.jpg,5,0.955209
IWMQGZCR.jpg,0.1,0.972431
IWQO8ESK.jpg,0.5,0.975960
IWRMCAKY.jpg,0.2,0.983601
IWSFE01Q.jpg,0.2,0.979412
IWU3YBXK.jpg,0.5,0.976293
IWYS8O51.jpg,5,0.963829
IX3YPC41.jpg,2,0.959544
IX528M96.jpg,10,0.973614
IX5HG4OE.jpg,0.2,0.962597
IX5KZFDG.jpg,0.2,0.985725
IX5NKRS7.jpg,0.1,0.968795
IX9Y51FS.jpg,0.1,0.979980
IXCK5THQ.jpg,0.1,0.983615
IXDBH1VZ.jpg,0.5,0.988269
IXE714C9.jpg,0.5,0.976725
IXE7S93D.jpg,1,0.981375
IXFN08CT.jpg,100,0.977811
IXHST72N.jpg,0.5,0.971820
IXHZBP9F.jpg,10,0.975397
IXMPU5B2.jpg,50,0.981290
IXP6MV42.jpg,100,0.973620
IXPQ7VYE.jpg,50,0.975718
IXPZM745.jpg,10,0.977387
IXQGUK4S.jpg,1,0.979688
IXQPFMDU.jpg,0.5,0.974063
IXRDPGB3.jpg,10,0.980377
IXU3D42Y.jpg,100,0.976623
IXV834A7.jpg,1,0.981517
IY4AQERN.jpg,50,0.983184
IYB71VZ9.jpg,100,0.972921
IYBO1WR5.jpg,5,0.968202
IYC85HBD.jpg,2,0.960005
IYCP4K0B.jpg,50,0.980975
IYFGQB5V.jpg,10,0.962589
IYGE30D1.jpg,50,0.977735
IYPZFX4T.jpg,10,0.985140
IYQRW526.jpg,50,0.978628
IYRE9DQW.jpg,50,0.979682
IYRWS3OT.jpg,1,0.968761
IYXC5QVP.jpg,0.1,0.978683
IZ0349F6.jpg,10,0.967429
IZ041G2A.jpg,10,0.974668
IZ0BTCM8.jpg,50,0.966761
IZ3WGMQU.jpg,0.5,0.966393
IZ5Y9WNU.jpg,0.2,0.963296
IZ7H0SRO.jpg,1,0.973977
IZ7L0R9W.jpg,10,0.986733
IZA542CB.jpg,2,0.982725
IZC518U3.jpg,1,0.975302
IZDB1LCQ.jpg,0.1,0.976795
IZDN8YH0.jpg,0.5,0.969386
IZEX7WAS.jpg,0.1,0.980109
IZG592FH.jpg,10,0.957229
IZL47WGR.jpg,0.5,0.964984
IZLAFOMG.jpg,2,0.977295
IZPGUTXC.jpg,0.1,0.972521
IZQC0TUX.jpg,0.5,0.975167
IZS53B0Q.jpg,0.2,0.963467
IZT1GQYN.jpg,0.5,0.985115
K02TYXRG.jpg,0.5,0.973302
K04MNEL2.jpg,5,0.936624
K0719BNI.jpg,0.1,0.978232
K07PLANG.jpg,100,0.975736
K0A63T7I.jpg,50,0.988914
K0BGVY34.jpg,100,0.975653
K0CO18MI.jpg,100,0.962719
K0F2ID14.jpg,0.2,0.986035
K0F4GLZ9.jpg,0.1,0.978039
K0G3L1XE.jpg,5,0.980129
K0GVLYM5.jpg,1,0.948451
K0IGZ3QD.jpg,10,0.966729
K0IOAMGG.jpg,50,0.984331
K0MRGZN5.jpg,0.1,0.956464
K0OVBDQH.jpg,0.2,0.981940
K0WYGNA6.jpg,0.1,0.969890
K0ZUTN91.jpg,0.1,0.783788
K17B3DT9.jpg,0.1,0.953203
K1EBX608.jpg,0.2,0.959946
K1G8NYOU.jpg,1,0.976806
K1H89QNA.jpg,50,0.974738
K1IB9T3M.jpg,0.5,0.955740
K1ONCD7A.jpg,2,0.956643
K1QGI6ML.jpg,2,0.959148
K1SGYCB5.jpg,0.2,0.979982
K1Z3CIVG.jpg,2,0.981914
K20GQ3MF.jpg,5,0.987879
K217N48C.jpg,0.5,0.969933
K2308FOB.jpg,2,0.901702
K26LPWFI.jpg,0.1,0.972150
K2BNDFAM.jpg,50,0.981764
K2C36ISA.jpg,0.1,0.969244
K2CPHT6I.jpg,0.1,0.987339
K2EARH5N.jpg,5,0.973344
K2EG36DC.jpg,100,0.950006
K2EZX4QG.jpg,5,0.974611
K2G9END6.jpg,5,0.966926
K2LG1ODY.jpg,0.1,0.967039
K2SDV1I3.jpg,0.1,0.971043
K2SMG7QY.jpg,10,0.983118
K2V0Q6PE.jpg,5,0.974641
K30GPYOL.jpg,0.5,0.891312
K30W5PCD.jpg,50,0.984134
K36GIZUB.jpg,5,0.979418
K36IUAG2.jpg,50,0.974052
K38D54TH.jpg,10,0.978518
K3AP6E2F.jpg,2,0.981641
K3AV476Y.jpg,5,0.963850
K3BEIY1Q.jpg,2,0.958743
K3HUVTGD.jpg,0.5,0.963059
K3IOCGVR.jpg,0.1,0.984764
K3NM78RV.jpg,0.2,0.967953
K3OCVU8N.jpg,0.2,0.942310
K3QGCG18.jpg,0.1,0.964202
K3TOFVDG.jpg,10,0.966663
K3TW2GIU.jpg,1,0.971342
K3UBFAMT.jpg,1,0.981859
K3WO0NH7.jpg,50,0.975232
K3ZGSCER.jpg,0.1,0.983717
K401XHYP.jpg,1,0.957444
K408WC9A.jpg,0.1,0.976984
K40GVAN9.jpg,5,0.979466
K40OGCRY.jpg,50,0.983760
K48YCNTP.jpg,100,0.973259
K4BSVU8W.jpg,10,0.941554
K4CX8137.jpg,10,0.969109
K4DB0TGN.jpg,50,0.979640
K4E5U0Z7.jpg,10,0.949805
K4EDQPX1.jpg,0.2,0.969591
K4FG29T3.jpg,2,0.974568
K4GE7ZAU.jpg,1,0.978627
K4GGC5VS.jpg,1,0.965582
K4OP3CTF.jpg,0.2,0.978837
K4P1HIWC.jpg,0.2,0.972432
K4QDGC70.jpg,0.5,0.976458
K4TAQW5D.jpg,0.5,0.977551
K4URZ7EX.jpg,0.2,0.976088
K4XHD07R.jpg,0.1,0.959148
K4YC0RX1.jpg,0.5,0.959909
K52461GN.jpg,0.5,0.971044
K52MPXDA.jpg,10,0.982134
K52YIPMX.jpg,50,0.974750
K58V67DW.jpg,5,0.981650
K59WX48Z.jpg,50,0.982892
K5AO9P8M.jpg,5,0.976572
K5B0GNXA.jpg,0.1,0.954475
K5C9P2R0.jpg,100,0.972163
K5I908FG.jpg,50,0.989071
K5MNBF3G.jpg,1,0.968552
K5RIYP0D.jpg,1,0.979218
K5TCOM3D.jpg,0.2,0.974715
K5UP6NO2.jpg,5,0.968995
K5XY0GTL.jpg,2,0.970541
K5YQIZTM.jpg,0.2,0.980211
K5ZQ6M0X.jpg,1,0.975540
K609P2NU.jpg,10,0.974196
K60R14SM.jpg,0.2,0.963281
K67XYTU5.jpg,5,0.964985
K68QAGBI.jpg,100,0.957705
K6ANST30.jpg,0.1,0.972283
K6CGIAUH.jpg,100,0.941923
K6CHPEA9.jpg,0.1,0.978268
K6DC0HM2.jpg,50,0.980735
K6GL5TN3.jpg,0.5,0.961849
K6MUN1ZB.jpg,50,0.980769
K6NC8RXF.jpg,2,0.971182
K6NHPY9G.jpg,0.1,0.952661
K6O8Q7XZ.jpg,1,0.969226
K6PLINRV.jpg,50,0.981840
K6T2W4EH.jpg,0.1,0.944675
K6WPC0HR.jpg,5,0.979223
K6WUC9DX.jpg,0.1,0.984929
K6Y2ZI51.jpg,0.1,0.946448
K6YBG2FZ.jpg,5,0.977886
K6YET3HG.jpg,1,0.975549
K6Z7UEGH.jpg,10,0.981179
K74I8L5N.jpg,0.1,0.968149
K78UX6MQ.jpg,1,0.975846
K7EGXPLB.jpg,0.5,0.966546
K7HCL294.jpg,0.5,0.951042
K7I5WU6M.jpg,0.5,0.949133
K7QG6PUE.jpg,0.5,0.922628
K7T9EM4D.jpg,1,0.954643
K7TGO4GB.jpg,0.2,0.974097
K7UE8SF9.jpg,0.5,0.984984
K7XLNSRT.jpg,50,0.972147
K80BDTMH.jpg,1,0.972035
K83GP20Q.jpg,10,0.961119
K8A715ZF.jpg,2,0.965673
K8BS2YZ9.jpg,2,0.948461
K8CSD0EX.jpg,50,0.978325
K8CZ6P2G.jpg,1,0.964076
K8E5HAWO.jpg,2,0.978191
K8GCZ9TQ.jpg,2,0.939977
K8GWRT4N.jpg,1,0.980420
K8IXVES5.jpg,1,0.959012
K8RQCNDZ.jpg,50,0.977458
K8VZTDHC.jpg,2,0.977733
K8X7MCPE.jpg,100,0.974498
K8YQRPNA.jpg,0.1,0.964400
K90TZ8H4.jpg,0.1,0.970223
K92IPGLD.jpg,1,0.971023
K93RGYZA.jpg,5,0.982589
K94D1GV7.jpg,10,0.971826
K98E6PV5.jpg,10,0.979355
K9C5HPIB.jpg,1,0.978656
K9C7HYLR.jpg,0.2,0.941089
K9CVPNMG.jpg,0.2,0.982795
K9EVGDWM.jpg,0.1,0.957070
K9FGVBMW.jpg,0.2,0.989481
K9FVLCP8.jpg,0.5,0.975821
K9O235V6.jpg,0.5,0.984070
K9OY2HUE.jpg,50,0.972149
K9PRNY4F.jpg,0.1,0.982292
K9S4NZ5C.jpg,0.5,0.816662
K9S783MZ.jpg,1,0.972980
K9VCOBGD.jpg,0.1,0.959221
K9XGSUC8.jpg,0.1,0.976635
K9ZXI4LC.jpg,10,0.965257
KA0C194X.jpg,10,0.976232
KA0NL25I.jpg,5,0.975026
KA0QTP2S.jpg,0.5,0.980410
KA30RI54.jpg,100,0.961541
KA39HILM.jpg,2,0.981855
KA5YDU43.jpg,10,0.958503
KA7BMGOR.jpg,100,0.978804
KA7IX4PM.jpg,0.1,0.966495
KAB064PE.jpg,100,0.977897
KABV154Q.jpg,10,0.984173
KAEN2L6Y.jpg,0.5,0.942875
KAERGDZM.jpg,10,0.973619
KAFU5472.jpg,0.5,0.952998
KAMBYWVG.jpg,1,0.981308
KANHEDMT.jpg,0.5,0.988818
KANV5839.jpg,100,0.952486
KAPW3SO2.jpg,50,0.973145
KAQ13PXI.jpg,1,0.981374
KAQ6BGE8.jpg,2,0.894320
KASXF076.jpg,2,0.975309
KAVQ8PB3.jpg,2,0.963291
KAZPEQ15.jpg,0.1,0.979607
KB0GHU6D.jpg,1,0.971409
KB17RLIA.jpg,100,0.957084
KB35NCQ8.jpg,10,0.943387
KB5H4FDV.jpg,100,0.973277
KB6GC91Q.jpg,0.5,0.981777
KB6MURIW.jpg,0.5,0.983337
KBC1NT5O.jpg,0.1,0.969008
KBE97QH8.jpg,2,0.972581
KBF81S7N.jpg,100,0.976660
KBFHCSQW.jpg,5,0.969798
KBGDM7R6.jpg,0.2,0.951837
KBI0MWHY.jpg,100,0.977148
KBI7C2GR.jpg,1,0.977576
KBIU7P3R.jpg,100,0.976012
KBNP9X82.jpg,2,0.967572
KBQ7PGSL.jpg,0.2,0.968778
KBQWS6RU.jpg,2,0.971141
KBU0X85M.jpg,1,0.977672
KBU6MR7I.jpg,0.2,0.961744
KBVQ3WGE.jpg,2,0.980867
KBYFG964.jpg,2,0.970350
KC019YWB.jpg,50,0.959256
KC49M8R1.jpg,2,0.964412
KC4R0P81.jpg,5,0.978565
KC5FDTHG.jpg,5,0.981901
KC8GRBHN.jpg,0.2,0.987789
KCB8LPIF.jpg,0.5,0.984180
KCGZ9PXO.jpg,0.5,0.978856
KCI95GBH.jpg,5,0.962129
KCNGIL45.jpg,1,0.977997
KCRGMHAG.jpg,50,0.986020
KCU0IQWL.jpg,100,0.969041
KCVSNE8M.jpg,0.2,0.986283
KCXUBH8V.jpg,100,0.973824
KD042GIQ.jpg,0.2,0.958484
KD3Z82CB.jpg,0.1,0.971555
KD5SEWFT.jpg,5,0.974685
KD69E8G5.jpg,0.5,0.637447
KDA2ENMW.jpg,0.5,0.957917
KDBHAXQG.jpg,0.2,0.974289
KDGZI2E8.jpg,2,0.978633
KDNL6QGP.jpg,50,0.985880
KDPCF938.jpg,0.1,0.970784
KDQWFUYP.jpg,1,0.969445
KDQZ7N96.jpg,0.5,0.969661
KDRLPG2Q.jpg,2,0.975168
KDU59T04.jpg,0.5,0.984516
KDVECQNF.jpg,1,0.982188
KDZGV137.jpg,0.5,0.982292
KE35BAGO.jpg,10,0.951354
KE3V6NC1.jpg,0.2,0.950787
KE4B02NI.jpg,0.5,0.978150
KE53HBL0.jpg,0.5,0.963116
KE594ORA.jpg,10,0.965239
KE64FL8V.jpg,5,0.983002
KE9257QF.jpg,0.2,0.972078
KEAICLR5.jpg,1,0.967983
KEBHW62R.jpg,0.1,0.958116
KEDQL2F3.jpg,2,0.963362
KEH2GWA1.jpg,0.5,0.977272
KEHFZ4N9.jpg,0.5,0.966983
KEN4BA07.jpg,0.1,0.979206
KEN7I4VT.jpg,10,0.971068
KEO07TF6.jpg,2,0.988377
KEOA0WLN.jpg,2,0.946336
KESD7Y0M.jpg,10,0.959191
KEU7D4B3.jpg,0.1,0.972460
KEUG0DGT.jpg,10,0.973706
KEWHCVS0.jpg,0.1,0.949067
KEXOIPL2.jpg,0.1,0.987024
KEZ3MBHU.jpg,100,0.976240
KF1CAG6H.jpg,0.1,0.965668
KF32HD4X.jpg,100,0.977140
KF6LN5GQ.jpg,50,0.980371
KF9G40VR.jpg,2,0.964691
KFHSDM6G.jpg,0.5,0.977428
KFI47M6R.jpg,1,0.941343
KFILAH7D.jpg,0.5,0.973633
KFML6UAX.jpg,1,0.971873
KFTGBUEP.jpg,2,0.909788
KFTYQ65M.jpg,50,0.976951
KFUPSRAI.jpg,0.2,0.982648
KFUQ96PD.jpg,10,0.959544
KFYR8W1B.jpg,0.5,0.980370
KG0LE7PQ.jpg,0.2,0.982498
KG24SM7T.jpg,50,0.974435
KG7PYWB2.jpg,2,0.961034
KG7QD1CT.jpg,10,0.982316
KGC3Y4DS.jpg,5,0.899406
KGC4HENX.jpg,2,0.985138
KGCZ2L9D.jpg,100,0.973896
KGE4PC9Z.jpg,100,0.960151
KGF8QEAS.jpg,1,0.945987
KGFC4T5O.jpg,50,0.978306
KGFTBEP2.jpg,10,0.955708
KGL496XC.jpg,10,0.957053
KGMHNEV7.jpg,50,0.928922
KGNV1DS0.jpg,0.2,0.967553
KGQRX01M.jpg,5,0.963269
KGS1I0R6.jpg,0.1,0.976307
KGSGCAED.jpg,100,0.955279
KGTBP7FX.jpg,0.5,0.902070
KGU1ORYV.jpg,2,0.972051
KGUG2OFC.jpg,0.5,0.979827
KGVRB0YT.jpg,0.2,0.979040
KGW8IZST.jpg,50,0.977152
KGWCGNY3.jpg,0.5,0.978935
KGWI9N5S.jpg,10,0.975642
KGWV7EZI.jpg,100,0.965988
KGYGUZD4.jpg,100,0.979758
KGZ4WFXA.jpg,5,0.978164
KH37DN92.jpg,50,0.975942
KH3DSPWM.jpg,0.1,0.953728
KHA72GGL.jpg,100,0.968411
KHAGU78M.jpg,1,0.976152
KHAN1YCU.jpg,2,0.963573
KHB9ESLA.jpg,0.5,0.944273
KHC297SR.jpg,0.2,0.984399
KHD3NAPQ.jpg,1,0.948474
KHFRUOPT.jpg,10,0.974085
KHINSZ15.jpg,0.5,0.931428
KHIV7Z8S.jpg,50,0.982249
KHTU193L.jpg,1,0.947628
KHU0LTY8.jpg,50,0.980938
KHU73W29.jpg,10,0.975451
KHVOY9Q7.jpg,0.1,0.966242
KHVQ12E0.jpg,1,0.970762
KHW23PX4.jpg,100,0.968418
KHWGVCQL.jpg,1,0.974637
KI176MWP.jpg,0.1,0.956032
KI3APD7E.jpg,0.5,0.943291
KI5C24QA.jpg,50,0.976005
KI89R2GW.jpg,50,0.983073
KI8B7P3U.jpg,0.1,0.979509
KIB163N4.jpg,50,0.977080
KIBHM4WS.jpg,1,0.981883
KIE4OX6G.jpg,0.5,0.930571
KIF7QG39.jpg,0.2,0.969933
KIGUMACR.jpg,1,0.962523
KIM9A6C1.jpg,0.5,0.981784
KINGZ6TR.jpg,0.2,0.970912
KIOQ2VMS.jpg,5,0.977819
KISXDH9R.jpg,100,0.959893
KIUBRZ58.jpg,100,0.966777
KIX3F1BG.jpg,0.2,0.961199
KIXF29M1.jpg,0.1,0.964834
KL2QOGE3.jpg,5,0.971733
KL40MOET.jpg,10,0.978679
KL61G7YT.jpg,10,0.970063
KL681OXT.jpg,2,0.956967
KL6P750R.jpg,0.1,0.969054
KL89ZP35.jpg,1,0.974620
KLC87Y6M.jpg,0.2,0.968658
KLDF5091.jpg,0.1,0.983357
KLIO7T93.jpg,0.1,0.975750
KLQ3X0SB.jpg,2,0.964622
KLRD3O1Q.jpg,0.1,0.968590
KLTCV9B0.jpg,0.5,0.956772
KLU1E8F3.jpg,2,0.949727
KLUECH5M.jpg,1,0.975514
KLY4GNPW.jpg,0.5,0.972229
KLYB580Q.jpg,50,0.977488
KLZ9DNEX.jpg,50,0.984804
KM8OGXQV.jpg,5,0.959095
KM9VIBX8.jpg,50,0.979521
KMCPVD02.jpg,10,0.986100
KMCRVFEG.jpg,1,0.975691
KMEVXR36.jpg,0.5,0.974311
KMONZVCT.jpg,1,0.974497
KMPUE06Q.jpg,1,0.978205
KMQBDNCG.jpg,1,0.970967
KMT3LP61.jpg,0.5,0.978616
KMTDSOHU.jpg,2,0.971645
KMTF2H9G.jpg,0.2,0.981692
KMVFLHDZ.jpg,100,0.960092
KMWSQP1G.jpg,50,0.978529
KMYPHB1N.jpg,10,0.943767
KN02LS73.jpg,10,0.974120
KN2169LP.jpg,1,0.980532
KN4WIGUB.jpg,100,0.979576
KN69YEPB.jpg,1,0.984989
KN6CG2SZ.jpg,50,0.977344
KN8ZUA6H.jpg,100,0.978227
KNB6SVGF.jpg,50,0.986878
KND1YOI7.jpg,0.2,0.983594
KND9GHU0.jpg,0.1,0.923620
KNLQU5FI.jpg,5,0.974956
KNOPLUIB.jpg,50,0.980523
KNOVG7PA.jpg,10,0.980104
KNPRTF5L.jpg,2,0.959196
KNPVU2RY.jpg,0.2,0.958686
KNYO25UD.jpg,10,0.979367
KO0UZ4GD.jpg,100,0.970185
KO1XFGME.jpg,2,0.953171
KO3BNTHP.jpg,50,0.979567
KO3DVFUZ.jpg,0.1,0.976348
KO72FIQV.jpg,0.5,0.975502
KO7SFCA9.jpg,0.5,0.913778
KOH3Z2I8.jpg,0.1,0.980841
KOHUQGL6.jpg,0.2,0.976320
KOLB7ZQW.jpg,5,0.979381
KOQVNDW0.jpg,100,0.963120
KORG20IP.jpg,0.1,0.967035
KOV31ZGI.jpg,2,0.980927
KP125N0D.jpg,5,0.983444
KP17GFB0.jpg,0.5,0.981159
KP2LU5MG.jpg,50,0.977951
KP3O10V9.jpg,0.2,0.973507
KP40MH2X.jpg,5,0.970126
KP46YSZ1.jpg,10,0.954039
KP857C4T.jpg,50,0.972669
KPAWENU7.jpg,50,0.976707
KPGAR93X.jpg,1,0.972723
KPGYCG1R.jpg,5,0.979328
KPNCLR6G.jpg,0.5,0.978566
KPQ6M3DW.jpg,2,0.957045
KPSDQY04.jpg,0.5,0.977252
KPTGW5QU.jpg,1,0.967816
KPWF9TRQ.jpg,50,0.982520
KPY5HTSC.jpg,10,0.981798
KQ2NO6RS.jpg,2,0.965254
KQ3CAWXE.jpg,10,0.984204
KQ4AZ9CE.jpg,10,0.964755
KQ4S1XHI.jpg,50,0.981129
KQ5LF8UM.jpg,0.1,0.967221
KQ8W1YI5.jpg,2,0.982423
KQAXB5M2.jpg,10,0.981134
KQCHSP02.jpg,50,0.970414
KQF6IB9S.jpg,50,0.978893
KQGUGSIF.jpg,10,0.979505
KQH1CR2U.jpg,10,0.969109
KQIB6GN7.jpg,1,0.957272
KQNUXG9A.jpg,5,0.985238
KQSR6PI1.jpg,0.5,0.970340
KQTW8EIF.jpg,5,0.975660
KQU89MV6.jpg,1,0.971712
KQUA8O49.jpg,5,0.969564
KQV6UP17.jpg,0.5,0.947149
KQWGGO8M.jpg,1,0.943452
KQZ7G0CY.jpg,50,0.977128
KR1GI0MQ.jpg,0.2,0.982579
KR1QT54O.jpg,1,0.977196
KR9FHNOV.jpg,10,0.956429
KR9O1ZMD.jpg,1,0.963820
KRAM6GX2.jpg,50,0.973362
KRAS2G37.jpg,0.1,0.967943
KRC082U6.jpg,50,0.991686
KRD2GZIT.jpg,0.1,0.962462
KRM49BGD.jpg,0.5,0.963805
KRMTO5L1.jpg,1,0.972663
KRMXL51E.jpg,0.5,0.902782
KRSMBV6F.jpg,5,0.973216
KRUGW3AM.jpg,50,0.983195
KRXV7WQO.jpg,0.2,0.976601
KRZOGDG5.jpg,100,0.956827
KS1RHC0O.jpg,100,0.966492
KS4AXTU5.jpg,50,0.981045
KS64HMEF.jpg,100,0.974155
KS76VAIG.jpg,0.5,0.980555
KSDAW54Q.jpg,10,0.979741
KSHAI63L.jpg,0.2,0.977955
KSLAEBTF.jpg,5,0.952959
KSLWHPAQ.jpg,100,0.982940
KSMWZNGR.jpg,50,0.960201
KSMZPDAL.jpg,2,0.984373
KSQL7VIG.jpg,5,0.970986
KSWYGMEC.jpg,1,0.968167
KSYU7XH4.jpg,10,0.986835
KT1ZFMVO.jpg,2,0.972441
KT3M8SV2.jpg,0.5,0.983867
KT7PILV8.jpg,2,0.980487
KT9M7SYB.jpg,0.1,0.972712
KTGRC03P.jpg,10,0.976231
KTGU1GRY.jpg,100,0.975120
KTN82OD4.jpg,10,0.980303
KTO9WE1I.jpg,5,0.980904
KTPH53OR.jpg,2,0.979420
KTYNOB6G.jpg,5,0.982177
KU3ZLTWA.jpg,0.2,0.963583
KU6NH0YR.jpg,10,0.986793
KU8DLCQ2.jpg,2,0.975164
KUA8BWMV.jpg,0.5,0.951791
KUEIDX2O.jpg,50,0.984644
KUF0QW4Y.jpg,5,0.962645
KUWY0HD2.jpg,0.5,0.983394
KV13BUHW.jpg,100,0.964495
KV7IODEZ.jpg,50,0.972513
KV8LIDUF.jpg,0.1,0.973423
KVACQ58S.jpg,5,0.977334
KVBN57UH.jpg,100,0.976856
KVCUR6QX.jpg,100,0.980900
KVFC925U.jpg,5,0.979093
KVFCTMRE.jpg,100,0.971379
KVH9U4L5.jpg,0.2,0.977563
KVILAEZ7.jpg,2,0.975816
KVLZ23RO.jpg,50,0.966979
KVNOU3DA.jpg,10,0.975242
KVO5UAGF.jpg,1,0.965928
KVOT4P9M.jpg,1,0.977845
KVQU96XP.jpg,100,0.970993
KVR7W35I.jpg,0.5,0.964468
KVS2YGDE.jpg,100,0.957657
KVU5DTB1.jpg,100,0.974958
KW34H85X.jpg,1,0.964167
KW37M6AC.jpg,0.5,0.985045
KWAFE0LQ.jpg,1,0.972524
KWGHT6B2.jpg,0.5,0.982991
KWLCE9AB.jpg,0.1,0.966948
KWNHZF78.jpg,10,0.980952
KWNXB42A.jpg,2,0.976333
KWO6GYZ5.jpg,1,0.969403
KWR1C9IX.jpg,0.5,0.968132
KWRCT0IH.jpg,0.1,0.970794
KWS4N5Y1.jpg,5,0.978282
KWSLQNGZ.jpg,0.1,0.968247
KWSXE5Q1.jpg,5,0.984087
KWUGMNSD.jpg,2,0.982136
KWV89SYN.jpg,50,0.967707
KWZ37SY9.jpg,0.5,0.983670
KX065Z3C.jpg,0.2,0.963176
KX1G724H.jpg,1,0.981152
KX531AER.jpg,0.5,0.977505
KX8GZYDL.jpg,1,0.962401
KXAW0DG5.jpg,0.2,0.986756
KXD0BGCZ.jpg,10,0.959365
KXG30VA4.jpg,0.1,0.974341
KXO8DYU2.jpg,2,0.937124
KXOM0PIS.jpg,50,0.990230
KXOSEZL9.jpg,100,0.963076
KXW0FQBY.jpg,0.2,0.963691
KXWQ1FP5.jpg,1,0.969294
KXZ5TYR7.jpg,50,0.967237
KXZ65WD2.jpg,5,0.980752
KY1F9342.jpg,0.5,0.962238
KY3EDLPQ.jpg,100,0.977542
KY4G75IU.jpg,1,0.974144
KY51DB9P.jpg,100,0.964688
KY6152B3.jpg,1,0.972090
KY92B34I.jpg,10,0.961840
KY93VMEQ.jpg,50,0.984928
KY9AB6TM.jpg,2,0.977481
KYDNO1WI.jpg,0.5,0.950947
KYGZEVQF.jpg,0.5,0.966410
KYHE408M.jpg,2,0.956970
KYHEGA57.jpg,2,0.957689
KYVSEQ31.jpg,1,0.961659
KYWXST9Q.jpg,50,0.982374
KYXPR9N4.jpg,0.2,0.970549
KYZDQ0VR.jpg,100,0.975942
KZ0NOXWA.jpg,10,0.982904
KZ138QPB.jpg,5,0.982534
KZ1CFTEL.jpg,0.1,0.972724
KZ1UNOAE.jpg,5,0.981321
KZ9ITAVU.jpg,5,0.972301
KZB4AUCG.jpg,0.5,0.970335
KZHMGAOX.jpg,5,0.976028
KZHRWGYL.jpg,0.2,0.987694
KZND6OXP.jpg,1,0.968633
KZNR4GFQ.jpg,5,0.972303
KZTHOVEP.jpg,1,0.974048
KZVL481B.jpg,0.5,0.969146
